date,city,co_mean,co_aqi,no2_mean,no2_aqi,so2_mean,so2_aqi,pm2_5_mean,pm2_5_aqi,o3_mean,o3_aqi,temp,humidity,windspeed,max_aqi,year,Main_Pollutant,aqi_level_bin,aqi_level
6/7/2024,Monroe,0.2,2,8.8,8,0.1,0,3.35,23,0.03,27,81.4,64.8,10.3,27,2024,O3,0,healthy
6/8/2024,Monroe,0.2,2,7.5,7,0.1,0,2.55,22,0.03,31,81.4,65.9,6.9,31,2024,O3,0,healthy
6/9/2024,Monroe,0.2,2,6.5,6,0,0,3.55,24,0.03,31,84.6,69,8,31,2024,O3,0,healthy
6/10/2024,Monroe,0.2,2,6.8,6,0,0,5.7,38,0.02,22,79,73,11.3,38,2024,PM2.5,0,healthy
6/11/2024,Monroe,0.2,2,7.7,7,0,0,4.18,33,0.02,15,79.1,57.7,11.4,33,2024,PM2.5,0,healthy
6/12/2024,Monroe,0.3,3,12,11,0.1,0,7.15,47,0.04,38,76.3,63.5,8,47,2024,PM2.5,0,healthy
6/13/2024,Monroe,0.3,3,8.6,8,0.1,0,6.85,44,0.06,71,75.9,66.5,8,71,2024,O3,1,unhealthy
6/14/2024,Monroe,0.2,2,11,10,0.1,0,5.82,40,0.04,42,80.1,65.8,8,42,2024,O3,0,healthy
6/15/2024,Monroe,0.25,3,12.1,11,0.2,0,6.85,45,0.03,25,83,68.3,5.8,45,2024,PM2.5,0,healthy
6/16/2024,Monroe,0.3,3,7.6,7,0.1,0,5.95,38,0.04,36,83.7,69,8,38,2024,PM2.5,0,healthy
6/17/2024,Monroe,0.25,3,,,0.2,0,7.57,53,0.06,58,78.4,85.4,9.1,58,2024,O3,1,unhealthy
6/18/2024,Monroe,0.3,3,,,0,0,10.65,56,0.05,49,79.8,81.6,10.3,56,2024,PM2.5,1,unhealthy
6/19/2024,Monroe,0.45,6,12.3,11,0,0,14.95,63,0.05,49,82.2,73.6,12.7,63,2024,PM2.5,1,unhealthy
6/20/2024,Monroe,0.3,3,11.9,10,0,0,8.02,56,0.06,54,83.1,68.1,10.2,56,2024,PM2.5,1,unhealthy
6/21/2024,Monroe,0.2,2,12.3,11,0,0,6.2,41,0.03,31,82.6,70.5,6.9,41,2024,PM2.5,0,healthy
6/22/2024,Monroe,0.2,2,9.6,8,0,0,9,53,0.04,41,85.1,69,8,53,2024,PM2.5,1,unhealthy
6/23/2024,Monroe,0.2,2,5.6,5,0,0,8.55,53,0.04,41,85.7,69.2,10.3,53,2024,PM2.5,1,unhealthy
6/24/2024,Monroe,0.1,1,,,0,0,7.65,49,0.03,31,87.3,66.5,8,49,2024,PM2.5,0,healthy
6/25/2024,Monroe,0.25,3,10.2,9,0.2,0,8.75,53,0.06,51,87.2,70.2,9.1,53,2024,PM2.5,1,unhealthy
6/26/2024,Monroe,0.25,3,14.6,13,0.1,0,5.28,38,0.05,43,85.1,72,17.2,43,2024,O3,0,healthy
6/27/2024,Monroe,0.2,2,9.3,8,0,0,4.5,30,0.04,32,82.1,71.3,11.3,32,2024,O3,0,healthy
6/28/2024,Monroe,0.2,2,10.3,9,0.1,0,4.15,27,0.04,35,84.4,70.9,9.1,35,2024,O3,0,healthy
6/29/2024,Monroe,0.25,3,8,8,0,0,7.12,47,0.04,32,86.5,72.1,12.7,47,2024,PM2.5,0,healthy
6/30/2024,Monroe,0.2,2,,,0,0,4.6,30,0.03,28,85.8,72.2,13.8,30,2024,PM2.5,0,healthy
7/1/2024,Monroe,0.25,3,12,11,0,0,3.4,23,0.03,30,84.8,76,10.2,30,2024,O3,0,healthy
7/2/2024,Monroe,0.3,3,9.6,8,0.1,0,4.08,29,0.04,34,86.2,63.9,5.8,34,2024,O3,0,healthy
7/3/2024,Monroe,0.25,3,11.4,10,0.1,0,7.7,46,,,89.5,67.6,8,46,2024,PM2.5,0,healthy
7/4/2024,Monroe,0.25,3,10.9,9,,,9.3,51,,,88.3,68.9,12.7,51,2024,PM2.5,1,unhealthy
7/5/2024,Monroe,0.25,3,13.6,12,,,11.3,56,,,85.8,76,10.2,56,2024,PM2.5,1,unhealthy
7/6/2024,Monroe,0.2,2,5.6,5,,,6.6,37,,,83.9,73.2,11.3,37,2024,PM2.5,0,healthy
7/7/2024,Monroe,0.2,2,10.6,9,0.5,0,6.2,39,,,82.1,79,14.9,39,2024,PM2.5,0,healthy
7/8/2024,Monroe,0.2,2,11.3,10,0.4,0,8.15,52,,,83.5,78.5,10.2,52,2024,PM2.5,1,unhealthy
7/9/2024,Monroe,0.3,5,12.6,11,0,0,9.85,55,0.05,49,81.1,71,20.7,55,2024,PM2.5,1,unhealthy
7/10/2024,Monroe,0.25,3,12.3,11,0,0,7.85,49,0.04,34,82.5,71.3,5.8,49,2024,PM2.5,0,healthy
7/11/2024,Monroe,0.2,2,13.3,12,0,0,2.65,20,0.03,30,84.3,67.7,9.1,30,2024,O3,0,healthy
7/12/2024,Monroe,0.25,3,10.4,9,0.2,0,6.7,44,0.04,34,83.1,66,4.7,44,2024,PM2.5,0,healthy
7/13/2024,Monroe,0.3,3,14,13,0,0,8.55,53,0.05,45,83.7,73.4,11.3,53,2024,PM2.5,1,unhealthy
7/14/2024,Monroe,0.3,3,6.5,6,0,0,9.05,54,0.05,49,82.5,76.9,11.3,54,2024,PM2.5,1,unhealthy
7/15/2024,Monroe,0.25,3,10.6,9,0,0,7.45,47,0.04,42,85.9,71.8,10.3,47,2024,PM2.5,0,healthy
7/16/2024,Monroe,0.2,2,11.2,10,0,0,5.45,35,0.05,45,86.2,67.1,12.7,45,2024,O3,0,healthy
7/17/2024,Monroe,0.3,5,20,19,0,0,8.3,53,0.04,33,86,68.8,17.2,53,2024,PM2.5,1,unhealthy
7/18/2024,Monroe,0.25,3,14.8,13,0,0,5.15,34,0.03,31,80.3,78.5,8,34,2024,PM2.5,0,healthy
7/19/2024,Monroe,0.2,2,14.9,13,0,0,4.95,33,0.03,31,77.4,83.1,11.9,33,2024,PM2.5,0,healthy
7/20/2024,Monroe,0.3,3,15.4,14,0.2,0,6.45,42,0.05,44,80.4,70.6,9.2,44,2024,O3,0,healthy
7/21/2024,Monroe,0.3,3,12,11,0.1,0,8.05,52,0.05,49,82.4,68.9,6.9,52,2024,PM2.5,1,unhealthy
7/22/2024,Monroe,0.3,3,10.2,9,0,0,9.35,55,0.05,48,80,81.7,11.3,55,2024,PM2.5,1,unhealthy
7/23/2024,Monroe,0.25,3,11.4,10,0,0,7.7,49,0.04,35,77.8,88.2,8,49,2024,PM2.5,0,healthy
7/24/2024,Monroe,0.3,3,11.2,10,0,0,11.45,58,0.05,46,76.6,90.4,8,58,2024,PM2.5,1,unhealthy
7/25/2024,Monroe,0.2,2,12.8,11,0,0,4.7,32,0.03,29,77,86.5,12.7,32,2024,PM2.5,0,healthy
7/26/2024,Monroe,0.3,3,11.5,10,0,0,5.6,38,0.03,29,75,88.4,9.1,38,2024,PM2.5,0,healthy
7/27/2024,Monroe,0.3,3,11.4,10,0.2,0,7.95,51,0.05,46,79.7,81.8,4.6,51,2024,PM2.5,1,unhealthy
7/28/2024,Monroe,0.3,3,10.3,9,0,0,14.2,64,0.04,40,82.9,81,13.8,64,2024,PM2.5,1,unhealthy
7/29/2024,Monroe,0.3,3,10.2,9,0,0,16.13,69,0.05,43,85.4,76.1,12.7,69,2024,PM2.5,1,unhealthy
7/30/2024,Monroe,0.3,3,11.4,10,0,0,8.8,53,0.04,39,86.2,73.3,12.7,53,2024,PM2.5,1,unhealthy
7/31/2024,Monroe,0.25,3,10,9,0,0,8,50,0.05,47,86.7,72.7,11.4,50,2024,PM2.5,0,healthy
8/1/2024,Monroe,0.4,5,12.3,11,0,0,14.88,66,0.05,45,85.6,69,9.1,66,2024,PM2.5,1,unhealthy
8/2/2024,Monroe,0.4,5,12.5,11,0,0,10.7,56,0.05,44,85.6,72.7,12.7,56,2024,PM2.5,1,unhealthy
8/3/2024,Monroe,0.3,3,10.2,9,0,0,8.85,52,0.04,39,87.8,66.7,8,52,2024,PM2.5,1,unhealthy
8/4/2024,Monroe,0.3,3,9,8,0.1,0,11.8,61,0.04,41,85,65.9,11.3,61,2024,PM2.5,1,unhealthy
8/5/2024,Monroe,0.3,3,11.6,10,0,0,15.15,66,0.04,41,87,64.6,6.9,66,2024,PM2.5,1,unhealthy
8/6/2024,Monroe,0.25,3,9.2,8,0,0,5.35,36,0.02,22,87.3,65.7,6.9,36,2024,PM2.5,0,healthy
8/7/2024,Monroe,0.2,2,10.8,9,0.1,0,5.03,37,0.03,31,87.1,65.5,10.2,37,2024,PM2.5,0,healthy
8/8/2024,Monroe,0.2,2,8.1,8,0.1,0,2.9,21,0.02,23,82.7,65.4,14.9,23,2024,O3,0,healthy
8/9/2024,Monroe,0.2,2,9.1,8,0.1,0,4.3,29,0.03,29,83,65.1,11.4,29,2024,PM2.5,0,healthy
8/10/2024,Monroe,0.2,2,6,6,0.2,0,4.6,29,0.04,33,82,60.7,12.7,33,2024,O3,0,healthy
8/11/2024,Monroe,0.2,2,6.9,6,0.4,0,4.15,27,0.03,29,81.7,59.5,8,29,2024,O3,0,healthy
8/12/2024,Monroe,0.2,2,8.7,8,0.1,0,5.45,36,0.03,26,83.9,61.4,8,36,2024,PM2.5,0,healthy
8/13/2024,Monroe,0.25,3,12.9,11,0.2,0,9.25,54,0.02,20,86.8,64.2,5.8,54,2024,PM2.5,1,unhealthy
8/14/2024,Monroe,0.3,3,11.5,10,0.2,0,13.53,64,0.03,31,88,66.3,11.3,64,2024,PM2.5,1,unhealthy
8/15/2024,Monroe,0.4,5,14.8,13,0.4,0,16.1,68,0.05,50,88.8,63.7,11.3,68,2024,PM2.5,1,unhealthy
8/16/2024,Monroe,0.4,5,10.3,9,0,0,13.28,64,0.04,39,89.1,61.7,12.7,64,2024,PM2.5,1,unhealthy
8/17/2024,Monroe,0.25,3,9.7,8,0,0,8.8,53,0.04,35,87.7,66.1,11.4,53,2024,PM2.5,1,unhealthy
8/18/2024,Monroe,0.2,2,6.7,6,0,0,6.85,45,0.04,33,89,64.8,22.9,45,2024,PM2.5,0,healthy
8/19/2024,Monroe,0.2,2,4.5,4,1.1,1,2.33,19,,,80,78.8,10.2,19,2024,PM2.5,0,healthy
8/20/2024,Monroe,0.2,2,6.4,6,0,0,2.85,19,0.03,24,81.1,61.6,12.7,24,2024,O3,0,healthy
8/21/2024,Monroe,0.2,2,14.2,13,0.1,0,4.5,30,0.03,25,79.1,56.7,11.4,30,2024,PM2.5,0,healthy
8/22/2024,Monroe,0.2,2,13.2,12,0.2,0,5.5,38,0.04,32,79,56,8,38,2024,PM2.5,0,healthy
8/23/2024,Monroe,0.4,5,14.1,13,1.4,1,7.4,47,0.05,44,82,61.6,6.9,47,2024,PM2.5,0,healthy
8/24/2024,Monroe,0.35,5,12.9,11,0.2,0,9.3,54,0.06,61,83.9,59.7,10.3,61,2024,O3,1,unhealthy
8/25/2024,Monroe,0.35,5,13.5,12,0.4,0,11.8,58,0.07,87,82.1,58.3,6.9,87,2024,O3,1,unhealthy
8/26/2024,Monroe,0.4,5,18,17,0.6,0,13.4,63,0.07,90,83.6,62,8.1,90,2024,O3,1,unhealthy
8/27/2024,Monroe,0.4,5,11.2,10,0.2,0,13.65,63,0.06,61,82.9,65.2,6.9,63,2024,PM2.5,1,unhealthy
8/28/2024,Monroe,0.3,3,9.1,8,0,0,6.05,43,0.02,22,86.4,56.9,6.9,43,2024,PM2.5,0,healthy
8/29/2024,Monroe,0.2,2,9.8,8,0,0,4.3,29,0.03,25,80.6,77.9,8,29,2024,PM2.5,0,healthy
8/30/2024,Monroe,0.3,3,9.3,8,0,0,4.85,32,0.03,31,77.4,88.6,6.9,32,2024,PM2.5,0,healthy
8/31/2024,Monroe,0.25,3,7.8,7,0,0,5.65,39,0.04,35,77.8,91.3,11.3,39,2024,PM2.5,0,healthy
9/1/2024,Monroe,0.2,2,6.4,6,0.1,0,7,46,0.04,35,81.7,78,19.6,46,2024,PM2.5,0,healthy
9/2/2024,Monroe,0.2,2,10.2,9,0.1,0,4.05,26,0.03,30,82.4,71.4,16,30,2024,O3,0,healthy
9/3/2024,Monroe,0.35,5,14,13,0.2,0,4.7,31,0.03,30,83.9,59.3,16,31,2024,PM2.5,0,healthy
9/4/2024,Monroe,0.35,5,15.6,14,0.2,0,4.7,31,0.04,33,80.1,74.5,10.7,33,2024,O3,0,healthy
9/5/2024,Monroe,0.3,3,13.1,12,0.2,0,5.1,33,0.05,48,75.4,91,13.8,48,2024,O3,0,healthy
9/6/2024,Monroe,0.25,3,15.7,14,0.2,0,5.57,36,0.05,44,73.5,88.6,18.2,44,2024,O3,0,healthy
9/7/2024,Monroe,0.25,3,5.1,5,0,0,2,14,0.02,20,73.9,70.8,14.9,20,2024,O3,0,healthy
9/8/2024,Monroe,0.2,2,4.6,4,0.2,0,2.6,17,0.04,32,69.4,56.3,18.2,32,2024,O3,0,healthy
9/9/2024,Monroe,0.25,3,14.4,13,0.2,0,4.3,29,,,71.1,58,10.2,29,2024,PM2.5,0,healthy
9/10/2024,Monroe,0.3,3,13.6,12,0.1,0,4.9,33,0.04,34,75.9,69.8,11.4,34,2024,O3,0,healthy
9/11/2024,Monroe,0.3,3,13.5,12,0.1,0,5.05,33,0.04,36,73.9,89.4,10.2,36,2024,O3,0,healthy
9/12/2024,Monroe,0.4,5,21.3,20,0.1,0,6.55,53,0.05,48,71.7,90.2,13.4,53,2024,PM2.5,1,unhealthy
9/13/2024,Monroe,0.4,5,17.4,16,0.5,0,10.4,57,0.06,51,75.2,77,12.7,57,2024,PM2.5,1,unhealthy
9/14/2024,Monroe,0.45,6,13.6,12,0,0,10.95,58,0.05,46,74.6,79.3,12.7,58,2024,PM2.5,1,unhealthy
9/15/2024,Monroe,0.4,5,12.5,11,0,0,11,58,0.05,45,73.8,85.6,6.9,58,2024,PM2.5,1,unhealthy
9/16/2024,Monroe,0.4,5,18.3,17,0,0,9,54,0.05,44,75.2,86.5,6.9,54,2024,PM2.5,1,unhealthy
9/17/2024,Monroe,0.4,6,23.8,22,0.1,0,7.9,51,0.05,47,77.4,80.7,9.1,51,2024,PM2.5,1,unhealthy
9/18/2024,Monroe,0.35,5,15.3,14,0.1,0,7.92,52,0.05,44,79,77.6,9.1,52,2024,PM2.5,1,unhealthy
9/19/2024,Monroe,0.4,5,22.4,21,0.1,0,10.1,56,0.04,38,80.4,74.7,6.9,56,2024,PM2.5,1,unhealthy
9/20/2024,Monroe,0.5,6,13.2,12,0,0,12.45,61,0.04,40,80.7,73.9,4.7,61,2024,PM2.5,1,unhealthy
9/21/2024,Monroe,0.35,5,16.4,15,0,0,11.95,61,0.04,39,80.6,73.3,8,61,2024,PM2.5,1,unhealthy
9/22/2024,Monroe,0.35,5,6.8,6,0,0,7.3,48,0.04,40,80.5,72.2,10.2,48,2024,PM2.5,0,healthy
9/23/2024,Monroe,0.25,3,10.5,9,0,0,5.35,38,0.02,18,80.2,74.7,10.2,38,2024,PM2.5,0,healthy
9/24/2024,Monroe,0.2,2,9.4,8,0,0,3.1,23,0.02,22,79.9,77.1,10.3,23,2024,PM2.5,0,healthy
9/25/2024,Monroe,0.25,3,8.8,8,0.1,0,2.05,14,0.02,23,75.3,73.4,10.2,23,2024,O3,0,healthy
9/26/2024,Monroe,0.5,6,19.3,18,0,0,3.45,23,0.03,24,73.2,65.8,16,24,2024,O3,0,healthy
9/27/2024,Monroe,0.5,6,13.3,12,0.1,0,4.78,30,0.03,31,74.4,57.5,19.6,31,2024,O3,0,healthy
9/28/2024,Monroe,0.25,3,11.3,10,0.1,0,4.6,29,0.02,23,76.4,59.2,12.7,29,2024,PM2.5,0,healthy
9/29/2024,Monroe,0.25,3,8.1,8,0,0,3.05,19,0.02,23,75.8,70.1,11.4,23,2024,O3,0,healthy
9/30/2024,Monroe,0.3,3,12.9,11,0,0,6.3,39,0.03,25,76,74.5,8,39,2024,PM2.5,0,healthy
10/1/2024,Monroe,0.3,3,8.4,8,0,0,4.65,29,0.03,31,78.1,73.2,10.3,31,2024,O3,0,healthy
10/2/2024,Monroe,0.3,3,12.6,11,0.1,0,3.1,19,0.03,31,72.8,63.5,9.1,31,2024,O3,0,healthy
10/3/2024,Monroe,0.45,6,18.1,17,0.1,0,4.55,27,0.04,33,71.5,67.7,4.7,33,2024,O3,0,healthy
10/4/2024,Monroe,0.4,5,12.1,11,0.6,0,5.45,33,0.04,40,77.9,67.6,13.8,40,2024,O3,0,healthy
10/5/2024,Monroe,0.35,5,13.3,12,0.1,0,4.9,28,0.03,29,77.7,70.6,8,29,2024,O3,0,healthy
10/6/2024,Monroe,0.4,5,7.7,7,0.4,0,7.38,54,0.05,44,78.1,67.6,13.8,54,2024,PM2.5,1,unhealthy
10/7/2024,Monroe,0.2,2,15.1,14,0.1,0,5.85,34,0.03,28,75.1,60.4,12.7,34,2024,PM2.5,0,healthy
10/8/2024,Monroe,0.25,3,16.5,15,0.4,0,3.05,18,0.03,27,67.3,52.5,13.8,27,2024,O3,0,healthy
10/9/2024,Monroe,0.2,2,11.1,10,0.3,0,1.8,16,0.03,26,67.9,55.8,11.4,26,2024,O3,0,healthy
10/10/2024,Monroe,0.25,3,13.6,12,0.3,0,1.65,11,0.02,18,69,55.6,10.3,18,2024,O3,0,healthy
10/11/2024,Monroe,0.25,3,10.1,9,1.2,1,3.75,22,0.04,42,69,63.8,6.9,42,2024,O3,0,healthy
10/12/2024,Monroe,0.4,5,20.2,19,0.5,0,3.3,27,0.03,27,70.3,66,8,27,2024,PM2.5,0,healthy
10/13/2024,Monroe,0.4,5,7.7,7,0.1,0,2.45,16,0.03,25,74.9,67.1,16.1,25,2024,O3,0,healthy
10/14/2024,Monroe,0.25,3,15.8,14,0.1,0,1.75,11,0.02,19,69.6,49.7,17.2,19,2024,O3,0,healthy
10/15/2024,Monroe,0.25,3,16.7,15,0.1,0,1.3,9,0.03,24,65.9,45.3,26.3,24,2024,O3,0,healthy
10/16/2024,Monroe,0.2,2,15.4,14,0,0,1.65,10,0.03,26,55.6,46.5,17.2,26,2024,O3,0,healthy
10/17/2024,Monroe,0.4,5,18.8,17,0.1,0,3.7,22,0.02,22,54.4,55.2,6.9,22,2024,PM2.5,0,healthy
10/18/2024,Monroe,0.45,6,24.8,23,0.5,0,6.82,42,0.04,33,56.4,59.7,8,42,2024,PM2.5,0,healthy
10/19/2024,Monroe,0.5,6,23.1,22,0.2,0,6.95,39,0.04,38,59.4,62.7,9.1,39,2024,PM2.5,0,healthy
10/20/2024,Monroe,0.4,5,12.1,11,0.8,0,5,28,0.05,50,62.7,60,10.3,50,2024,O3,0,healthy
10/21/2024,Monroe,0.25,3,12.9,11,0.5,0,7.97,47,0.06,54,61.7,64,5.8,54,2024,O3,1,unhealthy
10/22/2024,Monroe,0.5,6,30.6,28,0.5,0,11.85,57,0.06,58,63.2,64.1,6.9,58,2024,O3,1,unhealthy
10/23/2024,Monroe,0.55,7,11,10,0.4,0,8.35,49,0.05,48,66.4,68.7,5.8,49,2024,PM2.5,0,healthy
10/24/2024,Monroe,0.35,5,18.4,17,0.1,0,2.08,16,0.03,25,69.2,64.6,12.7,25,2024,O3,0,healthy
10/25/2024,Monroe,0.35,5,17.9,16,0.1,0,4.65,27,0.03,26,67.4,75.7,9.1,27,2024,PM2.5,0,healthy
10/26/2024,Monroe,0.3,3,10.7,9,0,0,2.6,16,0.03,31,69.9,74.5,5.8,31,2024,O3,0,healthy
10/27/2024,Monroe,0.3,3,11.6,10,0.2,0,3.95,39,0.03,27,70.6,74.3,8,39,2024,PM2.5,0,healthy
10/28/2024,Monroe,0.3,3,15.3,14,0.1,0,3.85,23,0.03,28,71.4,67.4,18.3,28,2024,O3,0,healthy
10/29/2024,Monroe,0.35,5,22.4,21,0.2,0,7.45,45,0.03,25,74.2,65.4,14.9,45,2024,PM2.5,0,healthy
10/30/2024,Monroe,0.5,6,19.7,18,0.2,0,12.72,60,0.04,39,76.4,69.1,11.4,60,2024,PM2.5,1,unhealthy
10/31/2024,Monroe,0.4,5,12.1,11,0.4,0,6.6,39,0.04,36,73.1,84.9,12.7,39,2024,PM2.5,0,healthy
11/1/2024,Monroe,0.2,2,7.1,7,0.1,0,2.6,15,0.02,21,69.5,88.5,11.4,21,2024,O3,0,healthy
11/2/2024,Monroe,0.3,3,17.7,16,0.1,0,3.05,19,0.03,25,74.8,77,8,25,2024,O3,0,healthy
11/3/2024,Monroe,0.3,3,15,14,0.1,0,4.75,27,0.03,30,74.9,77.1,11.4,30,2024,O3,0,healthy
11/4/2024,Monroe,0.25,3,11,10,0.3,0,4.5,26,0.04,32,79.2,70.8,17.2,32,2024,O3,0,healthy
11/5/2024,Monroe,0.35,5,14.4,13,0.2,0,3.85,24,0.04,34,74.9,84.9,10.2,34,2024,O3,0,healthy
11/6/2024,Monroe,0.25,3,13.7,12,0.1,0,4.15,24,0.03,27,70.2,88.6,10.9,27,2024,O3,0,healthy
11/7/2024,Monroe,0.25,3,15.4,14,0.1,0,3,18,0.03,30,70.2,92.2,12.7,30,2024,O3,0,healthy
11/8/2024,Monroe,0.25,3,9.9,8,0.2,0,3.3,23,0.03,28,68.3,91.8,11.8,28,2024,O3,0,healthy
11/9/2024,Monroe,0.25,3,17,16,0.2,0,2.15,13,0.02,23,69.9,91,11.3,23,2024,O3,0,healthy
11/10/2024,Monroe,0.25,3,12,11,0.2,0,4.2,26,0.03,26,71.4,87.3,10.2,26,2024,PM2.5,0,healthy
11/11/2024,Monroe,0.25,3,10.5,9,0.2,0,2.85,18,0.02,20,67.8,73.8,8,20,2024,O3,0,healthy
11/12/2024,Monroe,0.2,2,14.5,13,0.1,0,1,6,0.03,30,62.7,74.4,10.2,30,2024,O3,0,healthy
11/13/2024,Monroe,0.25,3,15.1,14,0.4,0,2.1,13,0.03,28,65.2,91.1,6.9,28,2024,O3,0,healthy
11/14/2024,Monroe,0.25,3,13.5,12,0.2,0,4.05,24,0.03,28,60.1,68.6,11.4,28,2024,O3,0,healthy
11/15/2024,Monroe,0.25,3,17.5,16,0.2,0,6.5,38,0.03,25,55.9,77.2,8,38,2024,PM2.5,0,healthy
11/16/2024,Monroe,0.25,3,11.2,10,0.2,0,4.9,28,0.03,31,57.3,77.9,5.8,31,2024,O3,0,healthy
11/17/2024,Monroe,0.35,5,17.9,16,0.2,0,9.18,52,0.03,25,68.3,77.8,12.7,52,2024,PM2.5,1,unhealthy
11/18/2024,Monroe,0.35,5,18.6,17,0.2,0,8.6,51,0.03,25,70.8,81.4,14.9,51,2024,PM2.5,1,unhealthy
11/19/2024,Monroe,0.35,5,20.8,19,0.2,0,7.4,43,0.02,14,65.6,80.9,4.6,43,2024,PM2.5,0,healthy
11/20/2024,Monroe,0.35,5,15.6,14,0.1,0,6.22,41,0.03,26,57.1,57.9,21.8,41,2024,PM2.5,0,healthy
11/21/2024,Monroe,0.25,3,15.7,14,0.1,0,3.4,20,0.02,23,53.6,48,18.3,23,2024,O3,0,healthy
11/22/2024,Monroe,0.35,5,21.8,20,0.2,0,1.55,9,0.02,23,48.9,63.6,9.1,23,2024,O3,0,healthy
11/23/2024,Monroe,0.35,5,22.4,21,0,0,2.22,16,0.02,19,49.7,73.5,4.7,21,2024,NO2,0,healthy
11/24/2024,Monroe,0.2,2,7.6,7,0.2,0,1.85,11,0.03,24,58.2,74.2,14.9,24,2024,O3,0,healthy
11/25/2024,Monroe,0.35,5,15.5,14,0.3,0,3.7,23,0.02,21,69.5,75,18.3,23,2024,PM2.5,0,healthy
11/26/2024,Monroe,0.25,3,10.6,9,0.3,0,4.38,29,0.02,19,53.2,71.8,14.9,29,2024,PM2.5,0,healthy
11/27/2024,Monroe,0.35,5,25.2,24,0.6,0,5.35,30,0.02,20,59.5,87.2,14.9,30,2024,PM2.5,0,healthy
11/28/2024,Monroe,0.4,6,19.7,18,0.2,0,4.25,25,0.03,27,56.1,65.9,14.9,27,2024,O3,0,healthy
11/29/2024,Monroe,0.2,2,7.5,7,0.2,0,2.15,15,0.03,25,43.1,64.6,14.9,25,2024,O3,0,healthy
11/30/2024,Monroe,0.2,2,6.3,6,0.2,0,4.9,28,0.03,25,41,67.4,8,28,2024,PM2.5,0,healthy
12/1/2024,Monroe,0.2,2,6.4,6,0.2,0,5.3,30,0.03,25,46.2,66.4,10.2,30,2024,PM2.5,0,healthy
12/2/2024,Monroe,0.25,3,21.5,20,0.4,0,4.47,32,0.02,16,45.4,70.2,8,32,2024,PM2.5,0,healthy
12/3/2024,Monroe,0.35,5,28.6,26,0.2,0,4.95,31,0.04,32,40.9,67.3,13.7,32,2024,O3,0,healthy
12/4/2024,Monroe,0.3,3,9.4,8,0.5,0,8.05,51,0.03,25,44.6,84.5,9.1,51,2024,PM2.5,1,unhealthy
12/5/2024,Monroe,0.2,2,13.5,12,0.2,0,3.38,28,0.03,30,50.9,64.7,14.9,30,2024,O3,0,healthy
12/6/2024,Monroe,0.25,3,15.2,14,0.4,0,3.15,22,0.03,29,36.7,51,14.9,29,2024,O3,0,healthy
12/7/2024,Monroe,0.25,3,7.9,7,0.5,0,7.8,47,0.03,24,44.1,60.9,5.8,47,2024,PM2.5,0,healthy
12/8/2024,Monroe,0.2,2,13.6,12,0.7,0,5.18,36,0.02,20,56.1,85.6,9.2,36,2024,PM2.5,0,healthy
12/9/2024,Monroe,0.3,3,,,0.1,0,6.3,39,0.02,14,66,88.3,12.7,39,2024,PM2.5,0,healthy
12/10/2024,Monroe,0.3,3,,,0.1,0,8.15,49,0.02,14,58.6,80.4,21.8,49,2024,PM2.5,0,healthy
12/11/2024,Monroe,0.3,3,,,0.3,0,6.48,47,0.03,24,46.3,56.5,17.2,47,2024,PM2.5,0,healthy
12/12/2024,Monroe,0.2,2,8.6,8,0.2,0,4.95,33,0.03,26,44.8,65.6,9.2,33,2024,PM2.5,0,healthy
12/13/2024,Monroe,0.2,2,17.5,16,0.4,0,6.3,44,0.03,26,51.3,67.4,5.8,44,2024,PM2.5,0,healthy
12/14/2024,Monroe,0.2,2,15.4,14,0.3,0,7.07,48,0.03,27,61.8,77.2,13.8,48,2024,PM2.5,0,healthy
12/15/2024,Monroe,0.2,2,10.2,9,0.4,0,9.15,53,0.03,24,68.4,83,14.1,53,2024,PM2.5,1,unhealthy
12/16/2024,Monroe,0.2,2,17.5,16,0.2,0,2.3,16,0.03,27,70,82.7,13.8,27,2024,O3,0,healthy
12/17/2024,Monroe,0.2,2,9.3,8,0.1,0,6.87,42,0.02,22,68.8,85.2,11.4,42,2024,PM2.5,0,healthy
12/18/2024,Monroe,0.3,3,16.6,15,0.3,0,10.15,54,0.02,19,61.7,84.6,14.9,54,2024,PM2.5,1,unhealthy
12/19/2024,Monroe,0.25,3,15.1,14,0.2,0,3.05,18,0.03,25,48.5,72.7,9.1,25,2024,O3,0,healthy
12/20/2024,Monroe,0.25,3,10.1,9,0.3,0,4.22,34,0.03,30,47.8,65.6,16.1,34,2024,PM2.5,0,healthy
12/21/2024,Monroe,0.2,2,11,10,0.2,0,2.15,13,0.03,31,38.5,70,12.7,31,2024,O3,0,healthy
12/22/2024,Monroe,0.4,5,31.9,29,0.4,0,6.4,36,0.03,29,40.8,71.5,4.7,36,2024,PM2.5,0,healthy
12/23/2024,Monroe,0.45,6,29.8,27,0.5,0,8.18,58,0.03,27,51,54.2,9.1,58,2024,PM2.5,1,unhealthy
12/24/2024,Monroe,0.3,3,22.6,21,0.4,0,10,55,0.03,24,59.9,66.4,8,55,2024,PM2.5,1,unhealthy
12/25/2024,Monroe,0.3,3,10.4,9,0.3,0,9.3,53,0.03,26,60.5,86.8,9.1,53,2024,PM2.5,1,unhealthy
12/26/2024,Monroe,0.3,5,17.2,16,0.4,0,9.62,57,0.03,26,59.6,91.7,16.7,57,2024,PM2.5,1,unhealthy
